Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_PowerPlan,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,10,921724498,32,28803890.56,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,11,925925548,32,28935173.38,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,12,917771029,32,28680344.66,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,13,925162980,32,28911343.13,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,14,922112185,32,28816005.78,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Actual,15,921933705,32,28810428.28,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,1,922202262,32,28818820.69,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,2,920520796,32,28766274.88,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,3,904560812,32,28267525.38,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,4,918370501,32,28699078.16,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,5,913914424,32,28559825.75,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,6,918455748,32,28701742.13,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,7,919001089,32,28718784.03,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,8,915264838,32,28602026.19,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,9,921724498,32,28803890.56,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,10,925925548,32,28935173.38,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,11,917771029,32,28680344.66,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,12,925162980,32,28911343.13,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,13,922112185,32,28816005.78,0,0,0,8904
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Result,14,921933705,32,28810428.28,0,0,0,8904
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Overhead,Jitting,1,339806,1,339806,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Jitting,1,32340346,1,32340346,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Overhead,Jitting,2,315103,16,19693.94,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Jitting,2,384352068,16,24022004.25,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Pilot,1,389086155,16,24317884.69,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Workload,Pilot,2,783408739,32,24481523.09,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Overhead,Warmup,1,2842,32,88.81,0,0,0,2264
BenchmarkPrimeSum.ParallelThreadLocal,DataParallelism,BenchmarkPrimeSum,ParallelThreadLocal,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=1000000,1,Overhead,Warmup,2,506,32,15.81,0,0,0,2264
